local_time,demand_mw,solar_mw,wind_mw,renewable_gen_mw,residual_demand_mw,date,hour,n_intervals,avg_price_mwh,max_price_mwh,scarcity_flag_any,scarcity_flag_avg
1/11/2022 8:00,"42,458",0,"9,080","9,080","33,378",01/11/2022,9,4,35.73,38.91,0,0
1/11/2022 9:00,"42,623",0,"9,916","9,916","32,707",01/11/2022,10,4,39.535,50.95,0,0
1/11/2022 10:00,"43,287",0,"10,438","10,438","32,849",01/11/2022,11,4,28.01,30.57,0,0
1/11/2022 11:00,"44,411",0,"10,033","10,033","34,378",01/11/2022,12,4,23.7075,25.32,0,0
1/11/2022 12:00,"47,288",0,"9,856","9,856","37,432",01/11/2022,13,4,22.345,22.5,0,0
1/11/2022 13:00,"51,248",0,"10,227","10,227","41,021",01/11/2022,14,4,20.415,21.34,0,0
1/11/2022 14:00,"53,119",44,"10,715","10,759","42,360",01/11/2022,15,4,18.5625,18.82,0,0
1/11/2022 15:00,"52,285",983,"10,032","11,015","41,270",01/11/2022,16,4,20.18,21.29,0,0
1/11/2022 16:00,"50,442","3,046","8,529","11,575","38,867",01/11/2022,17,4,26.7725,32.95,0,0
1/11/2022 17:00,"48,647","3,870","8,691","12,561","36,086",01/11/2022,18,4,73.875,95.06,0,0
1/11/2022 18:00,"47,395","4,815","10,234","15,049","32,346",01/11/2022,19,4,35.5825,40.18,0,0
1/11/2022 19:00,"46,193","4,971","10,274","15,245","30,948",01/11/2022,20,4,29.73,31.03,0,0
1/11/2022 20:00,"45,223","4,952","10,910","15,862","29,361",01/11/2022,21,4,26.5575,27.69,0,0
1/11/2022 21:00,"44,489","5,368","11,423","16,791","27,698",01/11/2022,22,4,24.9275,25.22,0,0
1/11/2022 22:00,"44,430","5,104","10,575","15,679","28,751",01/11/2022,23,4,22.815,23.48,0,0
1/11/2022 23:00,"45,230","3,162","8,838","12,000","33,230",01/11/2022,24,4,22.58,22.65,0,0
1/12/2022 0:00,"46,881",664,"7,279","7,943","38,938",01/12/2022,1,4,22.6325,22.7,0,0
1/12/2022 1:00,"48,354",2,"8,874","8,876","39,478",01/12/2022,2,4,22.685,22.71,0,0
1/12/2022 2:00,"48,182",0,"11,675","11,675","36,507",01/12/2022,3,4,22.6425,22.71,0,0
1/12/2022 3:00,"47,689",0,"13,784","13,784","33,905",01/12/2022,4,4,23.3525,23.75,0,0
1/12/2022 4:00,"46,239",0,"14,257","14,257","31,982",01/12/2022,5,4,24.0275,24.19,0,0
1/12/2022 5:00,"43,870",0,"14,166","14,166","29,704",01/12/2022,6,4,26.905,29.47,0,0
1/12/2022 6:00,"41,777",0,"14,190","14,190","27,587",01/12/2022,7,4,34.0875,39.46,0,0
1/12/2022 7:00,"40,481",0,"13,785","13,785","26,696",01/12/2022,8,4,38.355,39.49,0,0
1/12/2022 8:00,"39,895",0,"12,964","12,964","26,931",01/12/2022,9,4,31.43,38.36,0,0
1/12/2022 9:00,"39,591",0,"12,341","12,341","27,250",01/12/2022,10,4,25.8475,26.01,0,0
1/12/2022 10:00,"39,942",0,"11,454","11,454","28,488",01/12/2022,11,4,27.88,28.11,0,0
1/12/2022 11:00,"41,043",0,"10,224","10,224","30,819",01/12/2022,12,4,26.22,26.75,0,0
1/12/2022 12:00,"43,542",0,"8,856","8,856","34,686",01/12/2022,13,4,25.1725,25.58,0,0
1/12/2022 13:00,"47,084",0,"8,090","8,090","38,994",01/12/2022,14,4,23.3575,24.29,0,0
1/12/2022 14:00,"49,037",13,"6,881","6,894","42,143",01/12/2022,15,4,22.45,22.85,0,0
1/12/2022 15:00,"48,658","1,911","5,984","7,895","40,763",01/12/2022,16,4,22.7325,23.23,0,0
1/12/2022 16:00,"47,404","5,704","3,788","9,492","37,912",01/12/2022,17,4,23.605,24.92,0,0
1/12/2022 17:00,"46,077","6,257","2,478","8,735","37,342",01/12/2022,18,4,32.48,44.48,0,0
1/12/2022 18:00,"44,532","6,260","1,983","8,243","36,289",01/12/2022,19,4,39.175,39.64,0,0
1/12/2022 19:00,"43,006","6,108","2,004","8,112","34,894",01/12/2022,20,4,43.0775,54.17,0,0
1/12/2022 20:00,"41,586","6,293","2,335","8,628","32,958",01/12/2022,21,4,38.1325,38.98,0,0
1/12/2022 21:00,"40,599","6,486","1,843","8,329","32,270",01/12/2022,22,4,36.3725,37.26,0,0
1/12/2022 22:00,"40,218","6,765","1,170","7,935","32,283",01/12/2022,23,4,33.0525,33.85,0,0
1/12/2022 23:00,"40,552","5,486",791,"6,277","34,275",01/12/2022,24,4,36.515,37.9,0,0
1/13/2022 0:00,"42,020","1,354",868,"2,222","39,798",01/13/2022,1,4,34.905,35.78,0,0
1/13/2022 1:00,"44,103",0,862,862,"43,241",01/13/2022,2,4,31.0825,31.16,0,0
1/13/2022 2:00,"44,224",0,"1,055","1,055","43,169",01/13/2022,3,4,35.6025,37.17,0,0
1/13/2022 3:00,"43,992",0,"1,217","1,217","42,775",01/13/2022,4,4,36.7075,36.99,0,0
1/13/2022 4:00,"43,099",0,"1,216","1,216","41,883",01/13/2022,5,4,39.655,40.22,0,0
1/13/2022 5:00,"41,409",0,"1,301","1,301","40,108",01/13/2022,6,4,44.755,54.2,0,0
1/13/2022 6:00,"39,877",0,"1,817","1,817","38,060",01/13/2022,7,4,62.535,72.39,0,0
1/13/2022 7:00,"39,048",0,"2,371","2,371","36,677",01/13/2022,8,4,101.43,214.59,1,0
1/13/2022 8:00,"38,729",0,"2,952","2,952","35,777",01/13/2022,9,4,34.4425,44.97,0,0
1/13/2022 9:00,"39,027",0,"2,948","2,948","36,079",01/13/2022,10,4,28.685,29.01,0,0
1/13/2022 10:00,"39,680",0,"3,049","3,049","36,631",01/13/2022,11,4,30.5775,32.36,0,0
1/13/2022 11:00,"41,072",0,"3,457","3,457","37,615",01/13/2022,12,4,27.675,28.56,0,0
1/13/2022 12:00,"43,792",0,"4,571","4,571","39,221",01/13/2022,13,4,26.6325,26.79,0,0
1/13/2022 13:00,"47,704",0,"5,237","5,237","42,467",01/13/2022,14,4,26.265,26.56,0,0
1/13/2022 14:00,"49,595",58,"5,275","5,333","44,262",01/13/2022,15,4,25.72,25.8,0,0
1/13/2022 15:00,"48,319","2,600","4,806","7,406","40,913",01/13/2022,16,4,25.9075,26.41,0,0
1/13/2022 16:00,"45,822","6,602","2,636","9,238","36,584",01/13/2022,17,4,28.1275,30.51,0,0
1/13/2022 17:00,"43,628","7,000",701,"7,701","35,927",01/13/2022,18,4,42.3825,52.54,0,0
1/13/2022 18:00,"41,887","6,714",401,"7,115","34,772",01/13/2022,19,4,52.175,60.57,0,0
1/13/2022 19:00,"40,698","6,474",366,"6,840","33,858",01/13/2022,20,4,47.475,48.54,0,0
1/13/2022 20:00,"40,131","6,534",315,"6,849","33,282",01/13/2022,21,4,46.2425,49.75,0,0
1/13/2022 21:00,"39,812","6,740",458,"7,198","32,614",01/13/2022,22,4,36.3875,39.79,0,0
1/13/2022 22:00,"39,787","6,881",389,"7,270","32,517",01/13/2022,23,4,29.5075,30.6,0,0
1/13/2022 23:00,"40,045","5,676",309,"5,985","34,060",01/13/2022,24,4,29.54,31.68,0,0
1/14/2022 0:00,"40,644","1,439",440,"1,879","38,765",01/14/2022,1,4,27.0875,27.67,0,0
1/14/2022 1:00,"42,040",3,791,794,"41,246",01/14/2022,2,4,23.92,25.56,0,0
1/14/2022 2:00,"41,812",0,"1,267","1,267","40,545",01/14/2022,3,4,23.3275,23.55,0,0
1/14/2022 3:00,"41,230",0,"2,231","2,231","38,999",01/14/2022,4,4,24.86,25.22,0,0
1/14/2022 4:00,"40,266",0,"3,953","3,953","36,313",01/14/2022,5,4,24.4075,25.0,0,0
1/14/2022 5:00,"38,605",0,"6,259","6,259","32,346",01/14/2022,6,4,25.065,27.87,0,0
1/14/2022 6:00,"36,919",0,"8,113","8,113","28,806",01/14/2022,7,4,29.9425,31.45,0,0
1/14/2022 7:00,"36,052",0,"10,216","10,216","25,836",01/14/2022,8,4,30.495,31.4,0,0
1/14/2022 8:00,"35,910",0,"12,692","12,692","23,218",01/14/2022,9,4,8.7625,17.23,0,0
1/14/2022 9:00,"36,161",0,"13,737","13,737","22,424",01/14/2022,10,4,8.265,12.79,0,0
1/14/2022 10:00,"36,837",0,"13,832","13,832","23,005",01/14/2022,11,4,15.83,21.25,0,0
1/14/2022 11:00,"38,153",0,"14,841","14,841","23,312",01/14/2022,12,4,12.355,24.32,0,0
1/14/2022 12:00,"40,935",0,"16,268","16,268","24,667",01/14/2022,13,4,0.145,0.72,0,0
1/14/2022 13:00,"44,855",0,"17,086","17,086","27,769",01/14/2022,14,4,0.8475,1.11,0,0
1/14/2022 14:00,"47,135",48,"18,320","18,368","28,767",01/14/2022,15,4,2.8875,6.59,0,0
1/14/2022 15:00,"46,745","2,014","18,289","20,303","26,442",01/14/2022,16,4,18.185,22.52,0,0
1/14/2022 16:00,"44,939","4,807","15,363","20,170","24,769",01/14/2022,17,4,22.65,23.49,0,0
1/14/2022 17:00,"43,262","5,812","13,891","19,703","23,559",01/14/2022,18,4,26.4275,28.02,0,0
1/14/2022 18:00,"42,047","5,488","15,223","20,711","21,336",01/14/2022,19,4,23.6875,26.35,0,0
1/14/2022 19:00,"41,398","3,936","17,634","21,570","19,828",01/14/2022,20,4,12.1875,22.07,0,0
1/14/2022 20:00,"41,098","4,283","17,789","22,072","19,026",01/14/2022,21,4,6.9075,8.96,0,0
1/14/2022 21:00,"40,899","5,214","16,809","22,023","18,876",01/14/2022,22,4,5.1575,6.67,0,0
1/14/2022 22:00,"40,657","5,017","16,031","21,048","19,609",01/14/2022,23,4,-1.12,1.23,0,0
1/14/2022 23:00,"40,744","3,846","16,515","20,361","20,383",01/14/2022,24,4,-2.275,-1.96,0,0
1/15/2022 0:00,"41,011",911,"17,345","18,256","22,755",01/15/2022,1,4,-4.335,-4.24,0,0
1/15/2022 1:00,"42,017",2,"20,290","20,292","21,725",01/15/2022,2,4,-1.8575,-1.06,0,0
1/15/2022 2:00,"41,495",0,"22,650","22,650","18,845",01/15/2022,3,4,-0.595,0.53,0,0
1/15/2022 3:00,"40,822",0,"23,165","23,165","17,657",01/15/2022,4,4,0.8575,2.24,0,0
1/15/2022 4:00,"39,766",0,"23,041","23,041","16,725",01/15/2022,5,4,-0.8275,0.18,0,0
1/15/2022 5:00,"38,417",0,"23,079","23,079","15,338",01/15/2022,6,4,-2.7425,-1.66,0,0
1/15/2022 6:00,"37,187",0,"22,681","22,681","14,506",01/15/2022,7,4,-1.095,-0.63,0,0
1/15/2022 7:00,"36,102",0,"21,876","21,876","14,226",01/15/2022,8,4,-1.16,-0.42,0,0
1/15/2022 8:00,"35,690",0,"22,035","22,035","13,655",01/15/2022,9,4,-2.27,-0.43,0,0
1/15/2022 9:00,"35,805",0,"22,302","22,302","13,503",01/15/2022,10,4,-4.8725,-3.99,0,0
1/15/2022 10:00,"36,388",0,"22,275","22,275","14,113",01/15/2022,11,4,-5.86,-5.71,0,0
1/15/2022 11:00,"37,385",0,"23,196","23,196","14,189",01/15/2022,12,4,-5.565,-5.43,0,0
1/15/2022 12:00,"39,140",0,"23,589","23,589","15,551",01/15/2022,13,4,-4.62,-4.07,0,0
1/15/2022 13:00,"41,553",0,"23,958","23,958","17,595",01/15/2022,14,4,-4.2275,-4.19,0,0
1/15/2022 14:00,"44,269",14,"24,140","24,154","20,115",01/15/2022,15,4,-4.595,-4.55,0,0
1/15/2022 15:00,"46,568",830,"23,782","24,612","21,956",01/15/2022,16,4,-4.8075,-4.65,0,0
1/15/2022 16:00,"48,372","2,127","22,942","25,069","23,303",01/15/2022,17,4,-4.1025,-3.79,0,0
1/15/2022 17:00,"49,151","2,483","22,912","25,395","23,756",01/15/2022,18,4,7.145,23.83,0,0
1/15/2022 18:00,"49,318","2,698","22,999","25,697","23,621",01/15/2022,19,4,41.375,46.22,0,0
1/15/2022 19:00,"49,080","2,713","23,149","25,862","23,218",01/15/2022,20,4,53.585,56.74,0,0
1/15/2022 20:00,"48,770","2,806","23,062","25,868","22,902",01/15/2022,21,4,46.9575,56.98,0,0
1/15/2022 21:00,"48,520","2,684","22,988","25,672","22,848",01/15/2022,22,4,50.9025,56.38,0,0
1/15/2022 22:00,"48,594","2,415","22,783","25,198","23,396",01/15/2022,23,4,44.7275,46.97,0,0
1/15/2022 23:00,"49,281","2,165","22,742","24,907","24,374",01/15/2022,24,4,47.25,49.05,0,0
1/16/2022 0:00,"51,006",728,"22,846","23,574","27,432",01/16/2022,1,4,43.1425,44.16,0,0
1/16/2022 1:00,"52,999",2,"20,638","20,640","32,359",01/16/2022,2,4,43.9525,46.96,0,0
1/16/2022 2:00,"53,138",0,"18,247","18,247","34,891",01/16/2022,3,4,40.5925,43.14,0,0
1/16/2022 3:00,"52,849",0,"17,186","17,186","35,663",01/16/2022,4,4,35.695,37.09,0,0
1/16/2022 4:00,"52,114",0,"15,493","15,493","36,621",01/16/2022,5,4,35.6625,38.52,0,0
1/16/2022 5:00,"50,818",0,"13,632","13,632","37,186",01/16/2022,6,4,33.985,34.82,0,0
1/16/2022 6:00,"49,564",0,"11,907","11,907","37,657",01/16/2022,7,4,37.1625,39.01,0,0
1/16/2022 7:00,"48,532",0,"10,681","10,681","37,851",01/16/2022,8,4,39.7825,41.41,0,0
1/16/2022 8:00,"48,041",0,"9,895","9,895","38,146",01/16/2022,9,4,30.8425,35.59,0,0
1/16/2022 9:00,"47,892",0,"9,333","9,333","38,559",01/16/2022,10,4,26.09,26.36,0,0
1/16/2022 10:00,"48,209",0,"9,427","9,427","38,782",01/16/2022,11,4,27.3,27.75,0,0
1/16/2022 11:00,"48,828",0,"9,632","9,632","39,196",01/16/2022,12,4,27.395,27.74,0,0
1/16/2022 12:00,"49,897",0,"9,883","9,883","40,014",01/16/2022,13,4,25.7325,26.43,0,0
1/16/2022 13:00,"51,321",0,"9,331","9,331","41,990",01/16/2022,14,4,22.8025,24.15,0,0
1/16/2022 14:00,"52,836",61,"10,011","10,072","42,764",01/16/2022,15,4,21.5125,21.68,0,0
1/16/2022 15:00,"53,004","2,662","10,044","12,706","40,298",01/16/2022,16,4,21.7125,21.97,0,0
1/16/2022 16:00,"51,568","6,846","7,945","14,791","36,777",01/16/2022,17,4,23.235,25.11,0,0
1/16/2022 17:00,"49,100","7,290","5,440","12,730","36,370",01/16/2022,18,4,31.2,40.48,0,0
1/16/2022 18:00,"46,524","7,018","4,269","11,287","35,237",01/16/2022,19,4,39.0525,39.86,0,0
1/16/2022 19:00,"44,055","6,782","4,222","11,004","33,051",01/16/2022,20,4,42.075,42.41,0,0
1/16/2022 20:00,"42,001","6,783","4,972","11,755","30,246",01/16/2022,21,4,41.455,41.92,0,0
1/16/2022 21:00,"40,526","7,049","4,792","11,841","28,685",01/16/2022,22,4,39.3875,40.5,0,0
1/16/2022 22:00,"39,700","7,180","3,893","11,073","28,627",01/16/2022,23,4,37.115,39.58,0,0
1/16/2022 23:00,"39,520","5,947","3,050","8,997","30,523",01/16/2022,24,4,34.0725,36.53,0,0
1/17/2022 0:00,"41,004","1,535","1,864","3,399","37,605",01/17/2022,1,4,36.2725,37.37,0,0
1/17/2022 1:00,"43,507",2,"1,957","1,959","41,548",01/17/2022,2,4,37.25,37.97,0,0
1/17/2022 2:00,"44,787",0,"2,663","2,663","42,124",01/17/2022,3,4,36.5,37.88,0,0
1/17/2022 3:00,"45,101",0,"3,332","3,332","41,769",01/17/2022,4,4,36.8625,38.11,0,0
1/17/2022 4:00,"45,050",0,"4,215","4,215","40,835",01/17/2022,5,4,34.755,35.33,0,0
1/17/2022 5:00,"44,281",0,"5,256","5,256","39,025",01/17/2022,6,4,39.3925,41.62,0,0
1/17/2022 6:00,"43,498",0,"5,882","5,882","37,616",01/17/2022,7,4,44.4,47.46,0,0
1/17/2022 7:00,"43,176",0,"5,366","5,366","37,810",01/17/2022,8,4,47.2925,48.1,0,0
1/17/2022 8:00,"43,189",0,"5,529","5,529","37,660",01/17/2022,9,4,36.1825,43.43,0,0
1/17/2022 9:00,"43,636",0,"5,565","5,565","38,071",01/17/2022,10,4,27.5225,27.98,0,0
1/17/2022 10:00,"44,580",0,"5,816","5,816","38,764",01/17/2022,11,4,26.135,26.99,0,0
1/17/2022 11:00,"46,006",0,"5,685","5,685","40,321",01/17/2022,12,4,25.64,25.74,0,0
1/17/2022 12:00,"48,545",0,"5,380","5,380","43,165",01/17/2022,13,4,24.935,25.62,0,0
1/17/2022 13:00,"51,503",0,"5,075","5,075","46,428",01/17/2022,14,4,22.825,23.86,0,0
1/17/2022 14:00,"53,590",71,"5,006","5,077","48,513",01/17/2022,15,4,11.61,21.18,0,0
1/17/2022 15:00,"52,873","2,641","5,295","7,936","44,937",01/17/2022,16,4,-2.4425,-2.42,0,0
1/17/2022 16:00,"50,206","6,571","4,008","10,579","39,627",01/17/2022,17,4,9.5475,20.43,0,0
1/17/2022 17:00,"47,364","6,982","4,659","11,641","35,723",01/17/2022,18,4,24.05,25.68,0,0
1/17/2022 18:00,"44,998","6,703","6,011","12,714","32,284",01/17/2022,19,4,17.1375,25.04,0,0
1/17/2022 19:00,"43,114","6,469","6,527","12,996","30,118",01/17/2022,20,4,-13.7875,-6.41,0,0
1/17/2022 20:00,"41,638","6,388","7,964","14,352","27,286",01/17/2022,21,4,-22.015,-20.34,0,0
1/17/2022 21:00,"40,727","6,404","9,664","16,068","24,659",01/17/2022,22,4,-20.4175,-20.04,0,0
1/17/2022 22:00,"40,338","5,547","11,475","17,022","23,316",01/17/2022,23,4,-21.5,-20.48,0,0
1/17/2022 23:00,"40,478","3,903","12,739","16,642","23,836",01/17/2022,24,4,-23.925,-23.24,0,0
1/18/2022 0:00,"41,425","1,302","13,093","14,395","27,030",01/18/2022,1,4,-20.1675,-19.42,0,0
1/18/2022 1:00,"43,738",12,"16,375","16,387","27,351",01/18/2022,2,4,-20.0075,-19.6,0,0
1/18/2022 2:00,"44,225",0,"18,711","18,711","25,514",01/18/2022,3,4,-19.5275,-19.23,0,0
1/18/2022 3:00,"43,958",0,"19,314","19,314","24,644",01/18/2022,4,4,-15.965,-14.05,0,0
1/18/2022 4:00,"43,094",0,"19,903","19,903","23,191",01/18/2022,5,4,-13.9725,-11.75,0,0
1/18/2022 5:00,"41,493",0,"20,047","20,047","21,446",01/18/2022,6,4,-7.67,-6.46,0,0
1/18/2022 6:00,"39,814",0,"20,193","20,193","19,621",01/18/2022,7,4,3.15,8.54,0,0
1/18/2022 7:00,"38,862",0,"20,255","20,255","18,607",01/18/2022,8,4,9.27,14.31,0,0
1/18/2022 8:00,"38,450",0,"20,199","20,199","18,251",01/18/2022,9,4,3.4475,7.45,0,0
1/18/2022 9:00,"38,516",0,"20,267","20,267","18,249",01/18/2022,10,4,0.42,0.68,0,0
1/18/2022 10:00,"39,013",0,"20,244","20,244","18,769",01/18/2022,11,4,0.1275,0.51,0,0
1/18/2022 11:00,"40,140",0,"20,398","20,398","19,742",01/18/2022,12,4,-1.065,-0.46,0,0
1/18/2022 12:00,"42,688",0,"20,958","20,958","21,730",01/18/2022,13,4,-3.5975,-2.29,0,0
1/18/2022 13:00,"46,454",0,"22,263","22,263","24,191",01/18/2022,14,4,-4.93,-4.85,0,0
1/18/2022 14:00,"47,966",39,"22,329","22,368","25,598",01/18/2022,15,4,-4.995,-4.55,0,0
1/18/2022 15:00,"46,885","1,971","20,527","22,498","24,387",01/18/2022,16,4,-4.805,-4.08,0,0
1/18/2022 16:00,"45,126","4,679","16,856","21,535","23,591",01/18/2022,17,4,-0.495,1.84,0,0
1/18/2022 17:00,"43,478","5,609","17,565","23,174","20,304",01/18/2022,18,4,32.4575,56.07,0,0
1/18/2022 18:00,"42,264","5,077","18,847","23,924","18,340",01/18/2022,19,4,46.685,55.24,0,0
1/18/2022 19:00,"41,286","3,632","20,017","23,649","17,637",01/18/2022,20,4,32.6975,33.84,0,0
1/18/2022 20:00,"40,805","3,414","19,911","23,325","17,480",01/18/2022,21,4,27.21,29.77,0,0
1/18/2022 21:00,"40,603","3,379","19,846","23,225","17,378",01/18/2022,22,4,30.19,38.63,0,0
1/18/2022 22:00,"40,626","3,491","19,678","23,169","17,457",01/18/2022,23,4,24.72,26.43,0,0
1/18/2022 23:00,"40,852","3,164","19,262","22,426","18,426",01/18/2022,24,4,10.62,22.44,0,0
1/19/2022 0:00,"41,326",962,"17,395","18,357","22,969",01/19/2022,1,4,22.5425,22.8,0,0
1/19/2022 1:00,"42,733",6,"15,181","15,187","27,546",01/19/2022,2,4,22.7825,23.22,0,0
1/19/2022 2:00,"42,451",0,"16,115","16,115","26,336",01/19/2022,3,4,22.56,22.81,0,0
1/19/2022 3:00,"41,628",0,"17,872","17,872","23,756",01/19/2022,4,4,15.32,22.47,0,0
1/19/2022 4:00,"40,170",0,"18,968","18,968","21,202",01/19/2022,5,4,22.9,23.96,0,0
1/19/2022 5:00,"38,099",0,"18,360","18,360","19,739",01/19/2022,6,4,26.9675,27.77,0,0
1/19/2022 6:00,"35,943",0,"18,401","18,401","17,542",01/19/2022,7,4,34.3875,46.2,0,0
1/19/2022 7:00,"34,443",0,"17,257","17,257","17,186",01/19/2022,8,4,19.2425,27.73,0,0
1/19/2022 8:00,"33,486",0,"16,656","16,656","16,830",01/19/2022,9,4,13.82,24.97,0,0
1/19/2022 9:00,"33,145",0,"16,044","16,044","17,101",01/19/2022,10,4,4.7275,9.86,0,0
1/19/2022 10:00,"33,303",0,"17,057","17,057","16,246",01/19/2022,11,4,-2.39,-1.59,0,0
1/19/2022 11:00,"33,886",0,"17,026","17,026","16,860",01/19/2022,12,4,-5.0675,-3.85,0,0
1/19/2022 12:00,"35,745",0,"16,484","16,484","19,261",01/19/2022,13,4,-7.3175,-6.97,0,0
1/19/2022 13:00,"38,941",0,"17,318","17,318","21,623",01/19/2022,14,4,-7.3225,-6.9,0,0
1/19/2022 14:00,"40,553",28,"18,491","18,519","22,034",01/19/2022,15,4,-8.58,-7.39,0,0
1/19/2022 15:00,"40,855","1,885","17,850","19,735","21,120",01/19/2022,16,4,-10.145,-8.79,0,0
1/19/2022 16:00,"41,408","5,430","16,306","21,736","19,672",01/19/2022,17,4,-13.05,-12.72,0,0
1/19/2022 17:00,"41,831","4,430","17,834","22,264","19,567",01/19/2022,18,4,-6.8675,-5.3,0,0
1/19/2022 18:00,"41,941","3,285","18,907","22,192","19,749",01/19/2022,19,4,-4.86,-4.63,0,0
1/19/2022 19:00,"42,190","3,039","18,188","21,227","20,963",01/19/2022,20,4,-5.5325,-5.35,0,0
1/19/2022 20:00,"42,606","2,858","18,618","21,476","21,130",01/19/2022,21,4,-4.68,-4.19,0,0
1/19/2022 21:00,"42,874","2,628","18,896","21,524","21,350",01/19/2022,22,4,-4.505,-3.76,0,0
1/19/2022 22:00,"43,097","1,820","20,232","22,052","21,045",01/19/2022,23,4,-4.5275,-3.81,0,0
1/19/2022 23:00,"43,560",927,"21,171","22,098","21,462",01/19/2022,24,4,-5.2725,-4.8,0,0
1/20/2022 0:00,"44,905",403,"21,413","21,816","23,089",01/20/2022,1,4,-5.6425,-5.49,0,0
1/20/2022 1:00,"46,588",2,"22,410","22,412","24,176",01/20/2022,2,4,-5.6875,-5.68,0,0
1/20/2022 2:00,"46,834",0,"22,519","22,519","24,315",01/20/2022,3,4,-5.095,-4.5,0,0
1/20/2022 3:00,"46,623",0,"21,865","21,865","24,758",01/20/2022,4,4,-2.175,-1.7,0,0
1/20/2022 4:00,"45,887",0,"21,012","21,012","24,875",01/20/2022,5,4,0.5875,2.02,0,0
1/20/2022 5:00,"44,152",0,"20,393","20,393","23,759",01/20/2022,6,4,12.035,14.51,0,0
1/20/2022 6:00,"42,679",0,"20,472","20,472","22,207",01/20/2022,7,4,19.16,20.4,0,0
1/20/2022 7:00,"42,139",0,"21,052","21,052","21,087",01/20/2022,8,4,22.05,22.63,0,0
1/20/2022 8:00,"42,145",0,"21,023","21,023","21,122",01/20/2022,9,4,24.08,24.19,0,0
1/20/2022 9:00,"42,688",0,"21,383","21,383","21,305",01/20/2022,10,4,0.0,4.65,0,0
1/20/2022 10:00,"43,935",0,"21,910","21,910","22,025",01/20/2022,11,4,-1.525,-0.83,0,0
1/20/2022 11:00,"45,703",0,"22,408","22,408","23,295",01/20/2022,12,4,-0.905,2.57,0,0
1/20/2022 12:00,"48,871",0,"22,542","22,542","26,329",01/20/2022,13,4,18.9175,27.01,0,0
1/20/2022 13:00,"53,480",0,"22,205","22,205","31,275",01/20/2022,14,4,26.41,27.05,0,0
1/20/2022 14:00,"56,605",8,"21,954","21,962","34,643",01/20/2022,15,4,27.1725,30.41,0,0
1/20/2022 15:00,"57,987",330,"21,189","21,519","36,468",01/20/2022,16,4,27.8925,29.83,0,0
1/20/2022 16:00,"59,112","1,106","19,925","21,031","38,081",01/20/2022,17,4,32.6125,35.01,0,0
1/20/2022 17:00,"59,551","1,743","19,013","20,756","38,795",01/20/2022,18,4,46.27,58.59,0,0
1/20/2022 18:00,"59,369","2,502","18,327","20,829","38,540",01/20/2022,19,4,51.2725,51.89,0,0
1/20/2022 19:00,"58,524","2,895","17,556","20,451","38,073",01/20/2022,20,4,50.3925,50.85,0,0
1/20/2022 20:00,"57,709","3,262","16,376","19,638","38,071",01/20/2022,21,4,52.8525,54.16,0,0
1/20/2022 21:00,"56,854","3,371","15,251","18,622","38,232",01/20/2022,22,4,55.8,57.52,0,0
1/20/2022 22:00,"56,911","2,643","14,791","17,434","39,477",01/20/2022,23,4,47.8525,49.03,0,0
1/20/2022 23:00,"58,110","1,645","13,634","15,279","42,831",01/20/2022,24,4,45.26,45.97,0,0
1/21/2022 0:00,"60,085",484,"11,609","12,093","47,992",01/21/2022,1,4,41.3725,42.39,0,0
1/21/2022 1:00,"62,025",5,"9,777","9,782","52,243",01/21/2022,2,4,38.38,39.0,0,0
1/21/2022 2:00,"61,885",0,"9,370","9,370","52,515",01/21/2022,3,4,38.7525,39.85,0,0
1/21/2022 3:00,"61,183",0,"8,434","8,434","52,749",01/21/2022,4,4,40.8775,41.41,0,0
1/21/2022 4:00,"59,639",0,"7,417","7,417","52,222",01/21/2022,5,4,43.33,43.71,0,0
1/21/2022 5:00,"57,265",0,"6,884","6,884","50,381",01/21/2022,6,4,50.545,54.82,0,0
1/21/2022 6:00,"55,331",0,"6,900","6,900","48,431",01/21/2022,7,4,70.7675,81.95,0,0
1/21/2022 7:00,"54,175",0,"6,965","6,965","47,210",01/21/2022,8,4,72.335,79.95,0,0
1/21/2022 8:00,"53,632",0,"7,267","7,267","46,365",01/21/2022,9,4,49.99,56.3,0,0
1/21/2022 9:00,"53,545",0,"6,944","6,944","46,601",01/21/2022,10,4,40.665,42.17,0,0
1/21/2022 10:00,"54,179",0,"6,124","6,124","48,055",01/21/2022,11,4,36.24,39.58,0,0
1/21/2022 11:00,"55,353",0,"5,678","5,678","49,675",01/21/2022,12,4,30.395,32.03,0,0
1/21/2022 12:00,"57,885",0,"5,658","5,658","52,227",01/21/2022,13,4,25.7975,26.23,0,0
1/21/2022 13:00,"61,515",0,"5,632","5,632","55,883",01/21/2022,14,4,23.7175,24.87,0,0
1/21/2022 14:00,"63,504",34,"5,788","5,822","57,682",01/21/2022,15,4,21.455,22.38,0,0
1/21/2022 15:00,"62,885","2,149","5,901","8,050","54,835",01/21/2022,16,4,20.0125,20.34,0,0
1/21/2022 16:00,"61,309","5,911","4,598","10,509","50,800",01/21/2022,17,4,20.6875,22.01,0,0
1/21/2022 17:00,"59,271","6,557","4,692","11,249","48,022",01/21/2022,18,4,26.39,29.88,0,0
1/21/2022 18:00,"56,500","6,573","5,110","11,683","44,817",01/21/2022,19,4,29.6075,30.36,0,0
